,label
GCF_000186385.1_ASM18638v1_2324,True
GCF_000186385.1_ASM18638v1_2325,True
GCF_000186385.1_ASM18638v1_2480,True
GCF_000186385.1_ASM18638v1_2567,True
GCF_000186385.1_ASM18638v1_2586,True
GCF_000186385.1_ASM18638v1_2694,True
GCF_000186385.1_ASM18638v1_2784,True
GCF_000186385.1_ASM18638v1_2967,True
GCF_000186385.1_ASM18638v1_2990,False
GCF_000186385.1_ASM18638v1_3024,True
GCF_000186385.1_ASM18638v1_3056,True
GCF_000186385.1_ASM18638v1_3142,True
GCF_000186385.1_ASM18638v1_3148,True
GCF_000186385.1_ASM18638v1_3212,True
GCF_000186385.1_ASM18638v1_3314,True
GCF_000186385.1_ASM18638v1_338,True
GCF_000186385.1_ASM18638v1_398,True
GCF_000186385.1_ASM18638v1_399,False
GCF_000186385.1_ASM18638v1_448,True
GCF_000186385.1_ASM18638v1_473,True
GCF_000186385.1_ASM18638v1_590,True
GCF_000186385.1_ASM18638v1_881,True
GCF_000186385.1_ASM18638v1_9,True
GCF_000186885.1_ASM18688v1_1123,True
GCF_000186885.1_ASM18688v1_1155,False
GCF_000186885.1_ASM18688v1_1416,True
GCF_000186885.1_ASM18688v1_1445,True
GCF_000186885.1_ASM18688v1_1446,True
GCF_000186885.1_ASM18688v1_1448,True
GCF_000186885.1_ASM18688v1_1449,True
GCF_000186885.1_ASM18688v1_1532,False
GCF_000186885.1_ASM18688v1_2082,True
GCF_000186885.1_ASM18688v1_2417,True
GCF_000186885.1_ASM18688v1_2423,True
GCF_000186885.1_ASM18688v1_2753,True
GCF_000186885.1_ASM18688v1_2765,True
GCF_000186885.1_ASM18688v1_2999,True
GCF_000186885.1_ASM18688v1_3182,True
GCF_000186885.1_ASM18688v1_3240,True
GCF_000186885.1_ASM18688v1_3291,True
GCF_000186885.1_ASM18688v1_357,True
GCF_000186885.1_ASM18688v1_358,True
GCF_000186885.1_ASM18688v1_387,True
GCF_000186885.1_ASM18688v1_422,True
GCF_000186885.1_ASM18688v1_660,True
GCF_000187005.1_ASM18700v1_1544,True
GCF_000187005.1_ASM18700v1_2007,True
GCF_000187005.1_ASM18700v1_2144,True
GCF_000187005.1_ASM18700v1_257,True
GCF_000187005.1_ASM18700v1_273,True
GCF_000187005.1_ASM18700v1_304,True
GCF_000187005.1_ASM18700v1_837,True
GCF_000189295.2_ASM18929v2_1116,True
GCF_000189295.2_ASM18929v2_1169,True
GCF_000189295.2_ASM18929v2_1278,True
GCF_000189295.2_ASM18929v2_1703,True
GCF_000189295.2_ASM18929v2_1825,True
GCF_000189295.2_ASM18929v2_1938,True
GCF_000189295.2_ASM18929v2_2124,True
GCF_000189295.2_ASM18929v2_2148,True
GCF_000189295.2_ASM18929v2_2344,True
GCF_000189295.2_ASM18929v2_2473,False
GCF_000189295.2_ASM18929v2_252,True
GCF_000189295.2_ASM18929v2_2773,True
GCF_000189295.2_ASM18929v2_2859,True
GCF_000189295.2_ASM18929v2_2937,True
GCF_000189295.2_ASM18929v2_2958,True
GCF_000189295.2_ASM18929v2_3009,True
GCF_000189295.2_ASM18929v2_3010,True
GCF_000189295.2_ASM18929v2_340,True
GCF_000189295.2_ASM18929v2_452,True
GCF_000189295.2_ASM18929v2_732,True
GCF_000189295.2_ASM18929v2_827,True
GCF_000189775.2_ASM18977v3_2177,True
GCF_000189775.2_ASM18977v3_2339,True
GCF_000189775.2_ASM18977v3_603,True
GCF_000190555.1_ASM19055v1_151,True
GCF_000190555.1_ASM19055v1_1513,True
GCF_000190555.1_ASM19055v1_1750,True
GCF_000190555.1_ASM19055v1_1752,True
GCF_000190555.1_ASM19055v1_2206,True
GCF_000190555.1_ASM19055v1_2209,True
GCF_000190555.1_ASM19055v1_2239,True
GCF_000190555.1_ASM19055v1_2275,True
GCF_000190555.1_ASM19055v1_2542,True
GCF_000190555.1_ASM19055v1_31,True
GCF_000190555.1_ASM19055v1_505,True
GCF_000190555.1_ASM19055v1_638,True
GCF_000190555.1_ASM19055v1_780,True
GCF_000190555.1_ASM19055v1_806,True
GCF_000190555.1_ASM19055v1_856,True
GCF_000190555.1_ASM19055v1_921,True
GCF_000191045.1_ASM19104v1_1067,True
GCF_000191045.1_ASM19104v1_1186,True
GCF_000191045.1_ASM19104v1_1324,True
GCF_000191045.1_ASM19104v1_1325,True
GCF_000191045.1_ASM19104v1_1442,True
GCF_000191045.1_ASM19104v1_1455,True
GCF_000191045.1_ASM19104v1_216,False
GCF_000191045.1_ASM19104v1_379,True
GCF_000191045.1_ASM19104v1_386,True
GCF_000191045.1_ASM19104v1_732,True
GCF_000191045.1_ASM19104v1_99,True
GCF_000191045.1_ASM19104v1_994,True
GCF_000195295.1_ASM19529v1_1250,True
GCF_000195295.1_ASM19529v1_1456,True
GCF_000195295.1_ASM19529v1_1819,True
GCF_000195295.1_ASM19529v1_1907,True
GCF_000195295.1_ASM19529v1_207,True
GCF_000195295.1_ASM19529v1_2217,True
GCF_000195295.1_ASM19529v1_223,True
GCF_000195295.1_ASM19529v1_2286,False
GCF_000195295.1_ASM19529v1_2501,True
GCF_000195295.1_ASM19529v1_2619,True
GCF_000195295.1_ASM19529v1_27,True
GCF_000195295.1_ASM19529v1_2704,True
GCF_000195295.1_ASM19529v1_771,True
GCF_000195295.1_ASM19529v1_788,True
GCF_000195335.1_ASM19533v1_1058,True
GCF_000195335.1_ASM19533v1_1059,True
GCF_000195335.1_ASM19533v1_1147,True
GCF_000195335.1_ASM19533v1_1149,True
GCF_000195335.1_ASM19533v1_1153,True
GCF_000195335.1_ASM19533v1_1213,True
GCF_000195335.1_ASM19533v1_1489,True
GCF_000195335.1_ASM19533v1_1524,True
GCF_000195335.1_ASM19533v1_1590,True
GCF_000195335.1_ASM19533v1_1652,True
GCF_000195335.1_ASM19533v1_1867,True
GCF_000195335.1_ASM19533v1_1987,True
GCF_000195335.1_ASM19533v1_202,False
GCF_000195335.1_ASM19533v1_2063,True
GCF_000195335.1_ASM19533v1_363,True
GCF_000195335.1_ASM19533v1_563,True
GCF_000195335.1_ASM19533v1_625,True
GCF_000195335.1_ASM19533v1_756,True
GCF_000195755.1_ASM19575v1_1244,True
GCF_000195755.1_ASM19575v1_1961,True
GCF_000195755.1_ASM19575v1_2309,True
GCF_000195755.1_ASM19575v1_2862,True
GCF_000195755.1_ASM19575v1_482,True
GCF_000196115.1_ASM19611v1_1038,True
GCF_000196115.1_ASM19611v1_1117,True
GCF_000196115.1_ASM19611v1_1160,True
GCF_000196115.1_ASM19611v1_1176,True
GCF_000196115.1_ASM19611v1_1207,True
GCF_000196115.1_ASM19611v1_1248,True
GCF_000196115.1_ASM19611v1_1587,True
GCF_000196115.1_ASM19611v1_1868,True
GCF_000196115.1_ASM19611v1_2065,True
GCF_000196115.1_ASM19611v1_2214,True
GCF_000196115.1_ASM19611v1_230,True
GCF_000196115.1_ASM19611v1_2373,True
GCF_000196115.1_ASM19611v1_240,True
GCF_000196115.1_ASM19611v1_241,True
GCF_000196115.1_ASM19611v1_2445,True
GCF_000196115.1_ASM19611v1_2453,True
GCF_000196115.1_ASM19611v1_2797,True
GCF_000196115.1_ASM19611v1_2798,True
GCF_000196115.1_ASM19611v1_2820,False
GCF_000196115.1_ASM19611v1_3065,True
GCF_000196115.1_ASM19611v1_310,True
GCF_000196115.1_ASM19611v1_311,True
GCF_000196115.1_ASM19611v1_327,True
GCF_000196115.1_ASM19611v1_3406,True
GCF_000196115.1_ASM19611v1_3420,True
GCF_000196115.1_ASM19611v1_3462,True
GCF_000196115.1_ASM19611v1_3523,True
GCF_000196115.1_ASM19611v1_3588,True
GCF_000196115.1_ASM19611v1_3731,True
GCF_000196115.1_ASM19611v1_3825,True
GCF_000196115.1_ASM19611v1_3908,True
GCF_000196115.1_ASM19611v1_3916,True
GCF_000196115.1_ASM19611v1_3918,True
GCF_000196115.1_ASM19611v1_4203,True
GCF_000196115.1_ASM19611v1_4259,False
GCF_000196115.1_ASM19611v1_4314,True
GCF_000196115.1_ASM19611v1_4560,True
GCF_000196115.1_ASM19611v1_4633,True
GCF_000196115.1_ASM19611v1_4658,False
GCF_000196115.1_ASM19611v1_4769,True
GCF_000196115.1_ASM19611v1_4888,True
GCF_000196115.1_ASM19611v1_4940,True
GCF_000196115.1_ASM19611v1_512,True
GCF_000196115.1_ASM19611v1_5149,True
GCF_000196115.1_ASM19611v1_570,True
GCF_000196115.1_ASM19611v1_574,True
GCF_000196115.1_ASM19611v1_615,True
GCF_000196115.1_ASM19611v1_62,True
GCF_000196115.1_ASM19611v1_686,True
GCF_000196115.1_ASM19611v1_699,True
GCF_000196115.1_ASM19611v1_701,True
GCF_000196115.1_ASM19611v1_830,True
GCF_000196115.1_ASM19611v1_878,True
GCF_000196115.1_ASM19611v1_879,True
GCF_000196115.1_ASM19611v1_965,True
GCF_000196275.1_ASM19627v1_10,True
GCF_000196275.1_ASM19627v1_1019,True
GCF_000196275.1_ASM19627v1_1090,True
GCF_000196275.1_ASM19627v1_1091,True
GCF_000196275.1_ASM19627v1_1116,True
GCF_000196275.1_ASM19627v1_1126,True
GCF_000196275.1_ASM19627v1_1415,True
GCF_000196275.1_ASM19627v1_1534,True
GCF_000196275.1_ASM19627v1_1754,True
GCF_000196275.1_ASM19627v1_1906,True
GCF_000196275.1_ASM19627v1_2106,True
GCF_000196275.1_ASM19627v1_2249,True
GCF_000196275.1_ASM19627v1_226,True
GCF_000196275.1_ASM19627v1_2550,True
GCF_000196275.1_ASM19627v1_2636,True
GCF_000196275.1_ASM19627v1_3038,True
GCF_000196275.1_ASM19627v1_38,True
GCF_000196275.1_ASM19627v1_641,True
GCF_000196275.1_ASM19627v1_727,True
GCF_000196275.1_ASM19627v1_987,True
GCF_000196275.1_ASM19627v1_993,True
GCF_000196815.1_ASM19681v1_1061,True
GCF_000196815.1_ASM19681v1_1236,True
GCF_000196815.1_ASM19681v1_1395,True
GCF_000196815.1_ASM19681v1_1554,True
GCF_000196815.1_ASM19681v1_1555,True
GCF_000196815.1_ASM19681v1_1557,True
GCF_000196815.1_ASM19681v1_1799,True
GCF_000196815.1_ASM19681v1_1828,True
GCF_000196815.1_ASM19681v1_1831,True
GCF_000196815.1_ASM19681v1_1916,True
GCF_000196815.1_ASM19681v1_1990,False
GCF_000196815.1_ASM19681v1_2003,False
GCF_000196815.1_ASM19681v1_2771,True
GCF_000196815.1_ASM19681v1_281,True
GCF_000196815.1_ASM19681v1_282,False
GCF_000196815.1_ASM19681v1_2846,True
GCF_000196815.1_ASM19681v1_298,False
GCF_000196815.1_ASM19681v1_3004,True
GCF_000196815.1_ASM19681v1_3134,True
GCF_000196815.1_ASM19681v1_3368,True
GCF_000196815.1_ASM19681v1_3425,True
GCF_000196815.1_ASM19681v1_3792,True
GCF_000196815.1_ASM19681v1_412,True
GCF_000196815.1_ASM19681v1_52,True
GCF_000196815.1_ASM19681v1_669,True
GCF_000199675.1_ASM19967v1_1730,True
GCF_000199675.1_ASM19967v1_1751,True
GCF_000199675.1_ASM19967v1_1835,True
GCF_000199675.1_ASM19967v1_187,True
GCF_000199675.1_ASM19967v1_2204,False
GCF_000199675.1_ASM19967v1_2230,True
GCF_000199675.1_ASM19967v1_2273,True
GCF_000199675.1_ASM19967v1_2275,True
GCF_000199675.1_ASM19967v1_277,True
GCF_000199675.1_ASM19967v1_278,True
GCF_000199675.1_ASM19967v1_2886,True
GCF_000199675.1_ASM19967v1_3034,True
GCF_000199675.1_ASM19967v1_3096,True
GCF_000199675.1_ASM19967v1_735,True
GCF_000199675.1_ASM19967v1_742,True
GCF_000199675.1_ASM19967v1_929,True
GCF_000208405.1_ASM20840v1_1515,False
GCF_000208405.1_ASM20840v1_1872,True
GCF_000208405.1_ASM20840v1_558,True
GCF_000210155.1_ASM21015v1_1889,True
GCF_000210155.1_ASM21015v1_245,True
GCF_000210155.1_ASM21015v1_2747,True
GCF_000210155.1_ASM21015v1_2749,True
GCF_000210155.1_ASM21015v1_917,True
GCF_000212395.1_ASM21239v1_1414,False
GCF_000212395.1_ASM21239v1_1452,True
GCF_000212395.1_ASM21239v1_1673,False
GCF_000212395.1_ASM21239v1_206,True
GCF_000212395.1_ASM21239v1_218,True
GCF_000212395.1_ASM21239v1_264,True
GCF_000212395.1_ASM21239v1_378,False
GCF_000212395.1_ASM21239v1_573,True
GCF_000212395.1_ASM21239v1_74,True
GCF_000212395.1_ASM21239v1_75,True
GCF_000212395.1_ASM21239v1_77,True
GCF_000212395.1_ASM21239v1_84,True
GCF_000212675.2_ASM21267v2_1230,True
GCF_000212675.2_ASM21267v2_1328,True
GCF_000212675.2_ASM21267v2_1376,True
GCF_000212675.2_ASM21267v2_1407,True
GCF_000212675.2_ASM21267v2_205,True
GCF_000212675.2_ASM21267v2_2104,True
GCF_000212675.2_ASM21267v2_2247,True
GCF_000212675.2_ASM21267v2_2249,True
GCF_000212675.2_ASM21267v2_2674,True
GCF_000212675.2_ASM21267v2_2772,True
GCF_000212675.2_ASM21267v2_280,True
GCF_000212675.2_ASM21267v2_2958,True
GCF_000212675.2_ASM21267v2_3119,True
GCF_000212675.2_ASM21267v2_3361,True
GCF_000212675.2_ASM21267v2_3479,True
GCF_000212675.2_ASM21267v2_3480,True
GCF_000212675.2_ASM21267v2_3481,True
GCF_000212675.2_ASM21267v2_384,True
GCF_000212675.2_ASM21267v2_419,True
GCF_000212675.2_ASM21267v2_633,True
GCF_000212675.2_ASM21267v2_892,True
GCF_000213235.1_ASM21323v1_1897,True
GCF_000213235.1_ASM21323v1_231,True
GCF_000213235.1_ASM21323v1_2415,True
GCF_000213235.1_ASM21323v1_2568,True
GCF_000213255.1_ASM21325v1_1004,True
GCF_000213255.1_ASM21325v1_1101,True
GCF_000213255.1_ASM21325v1_1102,True
GCF_000213255.1_ASM21325v1_1119,True
GCF_000213255.1_ASM21325v1_1321,True
GCF_000213255.1_ASM21325v1_1374,True
GCF_000213255.1_ASM21325v1_1567,True
GCF_000213255.1_ASM21325v1_1640,False
GCF_000213255.1_ASM21325v1_1815,False
GCF_000213255.1_ASM21325v1_1844,True
GCF_000213255.1_ASM21325v1_2217,True
GCF_000213255.1_ASM21325v1_230,True
GCF_000213255.1_ASM21325v1_2396,True
GCF_000213255.1_ASM21325v1_2644,True
GCF_000213255.1_ASM21325v1_419,True
GCF_000213255.1_ASM21325v1_646,True
GCF_000213255.1_ASM21325v1_651,True
GCF_000213255.1_ASM21325v1_977,True
GCF_000214095.2_ASM21409v3_1061,True
GCF_000214095.2_ASM21409v3_2089,True
GCF_000214095.2_ASM21409v3_490,True
GCF_000214845.1_ASM21484v1_1675,True
GCF_000214845.1_ASM21484v1_2401,True
GCF_000214845.1_ASM21484v1_585,True
GCF_000215065.1_ASM21506v1_1023,True
GCF_000215975.1_ASM21597v1_1220,True
GCF_000215975.1_ASM21597v1_1508,True
GCF_000215975.1_ASM21597v1_1533,False
GCF_000215975.1_ASM21597v1_162,True
GCF_000215975.1_ASM21597v1_24,True
GCF_000217795.1_ASM21779v1_1538,True
GCF_000217795.1_ASM21779v1_1558,True
GCF_000217795.1_ASM21779v1_1573,False
GCF_000217795.1_ASM21779v1_1675,True
GCF_000217795.1_ASM21779v1_1877,True
GCF_000217795.1_ASM21779v1_1919,True
GCF_000217795.1_ASM21779v1_2074,True
GCF_000217795.1_ASM21779v1_2126,True
GCF_000217795.1_ASM21779v1_507,True
GCF_000217795.1_ASM21779v1_851,True
GCF_000217815.1_ASM21781v1_1534,False
GCF_000217815.1_ASM21781v1_1593,True
GCF_000217815.1_ASM21781v1_1836,True
GCF_000217815.1_ASM21781v1_2006,True
GCF_000217815.1_ASM21781v1_218,True
GCF_000217815.1_ASM21781v1_250,True
GCF_000217815.1_ASM21781v1_395,True
GCF_000217815.1_ASM21781v1_489,True
GCF_000217815.1_ASM21781v1_509,True
GCF_000217815.1_ASM21781v1_708,False
GCF_000217815.1_ASM21781v1_878,True
GCF_000217815.1_ASM21781v1_929,True
GCF_000218625.1_ASM21862v1_1278,True
GCF_000218625.1_ASM21862v1_1839,True
GCF_000218625.1_ASM21862v1_2225,True
GCF_000218625.1_ASM21862v1_510,True
GCF_000218625.1_ASM21862v1_578,True
GCF_000218625.1_ASM21862v1_608,True
GCF_000218625.1_ASM21862v1_623,True
GCF_000218625.1_ASM21862v1_844,True
GCF_000221025.1_ASM22102v1_2950,False
GCF_000221025.1_ASM22102v1_2953,True
GCF_000221025.1_ASM22102v1_3167,False
GCF_000224745.1_ASM22474v1_1114,True
GCF_000224745.1_ASM22474v1_1128,True
GCF_000224745.1_ASM22474v1_1410,True
GCF_000224745.1_ASM22474v1_1412,True
GCF_000224745.1_ASM22474v1_505,True
GCF_000230275.1_ASM23027v1_1621,True
GCF_000230275.1_ASM23027v1_2044,True
GCF_000230275.1_ASM23027v1_2246,True
GCF_000230275.1_ASM23027v1_2258,True
GCF_000230275.1_ASM23027v1_28,True
GCF_000233775.1_ASM23377v1_1149,False
GCF_000233775.1_ASM23377v1_1163,True
GCF_000233775.1_ASM23377v1_1366,True
GCF_000233775.1_ASM23377v1_1503,True
GCF_000233775.1_ASM23377v1_170,True
GCF_000233775.1_ASM23377v1_1889,True
GCF_000233775.1_ASM23377v1_418,True
GCF_000233775.1_ASM23377v1_44,False
GCF_000233775.1_ASM23377v1_502,True
GCF_000233775.1_ASM23377v1_582,True
GCF_000233775.1_ASM23377v1_814,True
GCF_000233775.1_ASM23377v1_861,True
GCF_000235405.2_ASM23540v3_1308,True
GCF_000235405.2_ASM23540v3_1774,True
GCF_000235405.2_ASM23540v3_326,True
GCF_000236585.1_ASM23658v1_1049,True
GCF_000236585.1_ASM23658v1_1162,True
GCF_000236585.1_ASM23658v1_1507,True
GCF_000236585.1_ASM23658v1_185,True
GCF_000236585.1_ASM23658v1_187,True
GCF_000236585.1_ASM23658v1_188,True
GCF_000236585.1_ASM23658v1_1972,True
GCF_000236585.1_ASM23658v1_1984,True
GCF_000236585.1_ASM23658v1_336,False
GCF_000236585.1_ASM23658v1_425,True
GCF_000236585.1_ASM23658v1_565,True
GCF_000236585.1_ASM23658v1_602,True
GCF_000236585.1_ASM23658v1_633,True
GCF_000236585.1_ASM23658v1_647,True
GCF_000242455.2_ASM24245v3_1100,True
GCF_000242455.2_ASM24245v3_1169,True
GCF_000242455.2_ASM24245v3_1275,True
GCF_000242455.2_ASM24245v3_1285,True
GCF_000242455.2_ASM24245v3_1338,True
GCF_000242455.2_ASM24245v3_1390,False
GCF_000242455.2_ASM24245v3_1540,True
GCF_000242455.2_ASM24245v3_1553,True
GCF_000242455.2_ASM24245v3_1623,True
GCF_000242455.2_ASM24245v3_1797,True
GCF_000242455.2_ASM24245v3_207,True
GCF_000242455.2_ASM24245v3_2304,True
GCF_000242455.2_ASM24245v3_2379,False
GCF_000242455.2_ASM24245v3_2394,True
GCF_000242455.2_ASM24245v3_2494,True
GCF_000242455.2_ASM24245v3_2521,True
GCF_000242455.2_ASM24245v3_2574,True
GCF_000242455.2_ASM24245v3_2672,True
GCF_000242455.2_ASM24245v3_2681,True
GCF_000242455.2_ASM24245v3_278,True
GCF_000242455.2_ASM24245v3_3007,True
GCF_000242455.2_ASM24245v3_3052,True
GCF_000242455.2_ASM24245v3_3160,True
GCF_000242455.2_ASM24245v3_323,True
GCF_000242455.2_ASM24245v3_3240,True
GCF_000242455.2_ASM24245v3_325,True
GCF_000242455.2_ASM24245v3_335,True
GCF_000242455.2_ASM24245v3_3351,True
GCF_000242455.2_ASM24245v3_3372,True
GCF_000242455.2_ASM24245v3_3405,True
GCF_000242455.2_ASM24245v3_3458,True
GCF_000242455.2_ASM24245v3_3546,True
GCF_000242455.2_ASM24245v3_3548,True
GCF_000242455.2_ASM24245v3_3667,True
GCF_000242455.2_ASM24245v3_3779,False
GCF_000242455.2_ASM24245v3_3820,True
GCF_000242455.2_ASM24245v3_3936,True
GCF_000242455.2_ASM24245v3_396,True
GCF_000242455.2_ASM24245v3_4194,True
GCF_000242455.2_ASM24245v3_421,True
GCF_000242455.2_ASM24245v3_4236,True
GCF_000242455.2_ASM24245v3_4425,True
GCF_000242455.2_ASM24245v3_4511,True
GCF_000242455.2_ASM24245v3_4542,True
GCF_000242455.2_ASM24245v3_4642,True
GCF_000242455.2_ASM24245v3_4672,True
GCF_000242455.2_ASM24245v3_4739,True
GCF_000242455.2_ASM24245v3_5136,True
GCF_000242455.2_ASM24245v3_5184,True
GCF_000242455.2_ASM24245v3_5309,True
GCF_000242455.2_ASM24245v3_5423,True
GCF_000242455.2_ASM24245v3_5674,True
GCF_000242455.2_ASM24245v3_5728,True
GCF_000242455.2_ASM24245v3_5762,True
GCF_000242455.2_ASM24245v3_5888,True
GCF_000242455.2_ASM24245v3_5980,True
GCF_000242455.2_ASM24245v3_6040,True
GCF_000242455.2_ASM24245v3_6111,True
GCF_000242455.2_ASM24245v3_6129,True
GCF_000242455.2_ASM24245v3_6310,True
GCF_000242455.2_ASM24245v3_6365,True
GCF_000242455.2_ASM24245v3_670,True
GCF_000242455.2_ASM24245v3_672,True
GCF_000242455.2_ASM24245v3_6778,True
GCF_000242455.2_ASM24245v3_6794,True
GCF_000242455.2_ASM24245v3_6824,True
GCF_000242455.2_ASM24245v3_7012,True
GCF_000242455.2_ASM24245v3_7048,True
GCF_000242455.2_ASM24245v3_7161,True
GCF_000242455.2_ASM24245v3_74,True
GCF_000242455.2_ASM24245v3_839,True
GCF_000242455.2_ASM24245v3_996,True
GCF_000242935.2_ASM24293v3_1047,True
GCF_000242935.2_ASM24293v3_1741,True
GCF_000242935.2_ASM24293v3_1792,True
GCF_000242935.2_ASM24293v3_1912,True
GCF_000242935.2_ASM24293v3_1960,True
GCF_000242935.2_ASM24293v3_214,True
GCF_000242935.2_ASM24293v3_222,True
GCF_000242935.2_ASM24293v3_2277,True
GCF_000242935.2_ASM24293v3_2337,True
GCF_000242935.2_ASM24293v3_2590,True
GCF_000242935.2_ASM24293v3_2707,True
GCF_000242935.2_ASM24293v3_3036,True
GCF_000242935.2_ASM24293v3_3061,True
GCF_000242935.2_ASM24293v3_3321,True
GCF_000242935.2_ASM24293v3_3458,False
GCF_000242935.2_ASM24293v3_3480,True
GCF_000242935.2_ASM24293v3_3483,True
GCF_000242935.2_ASM24293v3_3497,True
GCF_000242935.2_ASM24293v3_3555,True
GCF_000242935.2_ASM24293v3_364,False
GCF_000242935.2_ASM24293v3_3739,True
GCF_000242935.2_ASM24293v3_3779,True
GCF_000242935.2_ASM24293v3_3795,True
GCF_000242935.2_ASM24293v3_3820,True
GCF_000242935.2_ASM24293v3_3840,True
GCF_000242935.2_ASM24293v3_4177,True
GCF_000242935.2_ASM24293v3_4329,True
GCF_000242935.2_ASM24293v3_4478,True
GCF_000242935.2_ASM24293v3_4654,True
GCF_000242935.2_ASM24293v3_4694,True
GCF_000242935.2_ASM24293v3_4972,True
GCF_000242935.2_ASM24293v3_4982,True
GCF_000242935.2_ASM24293v3_5142,True
GCF_000242935.2_ASM24293v3_5278,True
GCF_000242935.2_ASM24293v3_542,True
GCF_000242935.2_ASM24293v3_543,True
GCF_000242935.2_ASM24293v3_5495,False
GCF_000242935.2_ASM24293v3_908,True
GCF_000242935.2_ASM24293v3_958,True
GCF_000252445.1_ASM25244v1_1368,True
GCF_000252445.1_ASM25244v1_1586,True
GCF_000252445.1_ASM25244v1_1640,True
GCF_000252445.1_ASM25244v1_1880,True
GCF_000252445.1_ASM25244v1_1881,True
GCF_000252445.1_ASM25244v1_2156,True
GCF_000252445.1_ASM25244v1_225,True
GCF_000252445.1_ASM25244v1_2267,True
GCF_000252445.1_ASM25244v1_231,True
GCF_000252445.1_ASM25244v1_244,True
GCF_000252445.1_ASM25244v1_2537,True
GCF_000252445.1_ASM25244v1_2956,True
GCF_000252445.1_ASM25244v1_2960,True
GCF_000252445.1_ASM25244v1_3050,True
GCF_000252445.1_ASM25244v1_3156,True
GCF_000252445.1_ASM25244v1_3253,True
GCF_000252445.1_ASM25244v1_3326,True
GCF_000252445.1_ASM25244v1_3662,True
GCF_000252445.1_ASM25244v1_4003,True
GCF_000252445.1_ASM25244v1_4235,True
GCF_000252445.1_ASM25244v1_4238,True
GCF_000252445.1_ASM25244v1_431,True
GCF_000252445.1_ASM25244v1_577,True
GCF_000252445.1_ASM25244v1_614,True
GCF_000252445.1_ASM25244v1_646,True
GCF_000252445.1_ASM25244v1_668,True
GCF_000252445.1_ASM25244v1_813,True
GCF_000255135.1_ASM25513v1_1051,True
GCF_000255135.1_ASM25513v1_1259,True
GCF_000255135.1_ASM25513v1_1514,True
GCF_000258245.1_ASM25824v1_2337,True
GCF_000258245.1_ASM25824v1_2353,True
GCF_000258245.1_ASM25824v1_376,True
GCF_000258405.1_ASM25840v1_1256,True
GCF_000258405.1_ASM25840v1_1267,True
GCF_000258405.1_ASM25840v1_139,True
GCF_000258405.1_ASM25840v1_141,True
GCF_000258405.1_ASM25840v1_1527,True
GCF_000258405.1_ASM25840v1_1535,True
GCF_000258405.1_ASM25840v1_1660,True
GCF_000258405.1_ASM25840v1_1782,True
GCF_000258405.1_ASM25840v1_1833,True
GCF_000258405.1_ASM25840v1_1958,False
GCF_000258405.1_ASM25840v1_2084,True
GCF_000258405.1_ASM25840v1_2630,True
GCF_000258405.1_ASM25840v1_3121,True
GCF_000258405.1_ASM25840v1_435,True
GCF_000258405.1_ASM25840v1_679,True
GCF_000258405.1_ASM25840v1_807,True
GCF_000258405.1_ASM25840v1_879,False
GCF_000266925.1_ASM26692v1_101,True
GCF_000266925.1_ASM26692v1_1459,True
GCF_000266925.1_ASM26692v1_1639,True
GCF_000266925.1_ASM26692v1_187,True
GCF_000266925.1_ASM26692v1_1917,True
GCF_000266925.1_ASM26692v1_196,True
GCF_000266925.1_ASM26692v1_211,True
GCF_000266925.1_ASM26692v1_543,True
GCF_000266945.1_ASM26694v1_100,True
GCF_000266945.1_ASM26694v1_101,True
GCF_000266945.1_ASM26694v1_102,True
GCF_000266945.1_ASM26694v1_114,True
GCF_000266945.1_ASM26694v1_1236,True
GCF_000266945.1_ASM26694v1_1248,True
GCF_000266945.1_ASM26694v1_1414,True
GCF_000266945.1_ASM26694v1_1687,True
GCF_000266945.1_ASM26694v1_1744,True
GCF_000266945.1_ASM26694v1_1793,True
GCF_000266945.1_ASM26694v1_1830,True
GCF_000266945.1_ASM26694v1_2171,False
GCF_000266945.1_ASM26694v1_2198,True
GCF_000266945.1_ASM26694v1_2251,False
GCF_000266945.1_ASM26694v1_2270,True
GCF_000266945.1_ASM26694v1_2343,True
GCF_000266945.1_ASM26694v1_2506,True
GCF_000266945.1_ASM26694v1_2689,True
GCF_000266945.1_ASM26694v1_2772,True
GCF_000266945.1_ASM26694v1_2831,True
GCF_000266945.1_ASM26694v1_2949,False
GCF_000266945.1_ASM26694v1_3002,True
GCF_000266945.1_ASM26694v1_3144,True
GCF_000266945.1_ASM26694v1_317,True
GCF_000266945.1_ASM26694v1_3197,True
GCF_000266945.1_ASM26694v1_3270,True
GCF_000266945.1_ASM26694v1_3274,True
GCF_000266945.1_ASM26694v1_3275,True
GCF_000266945.1_ASM26694v1_3319,False
GCF_000266945.1_ASM26694v1_3540,True
GCF_000266945.1_ASM26694v1_3665,True
GCF_000266945.1_ASM26694v1_3726,True
GCF_000266945.1_ASM26694v1_3728,True
GCF_000266945.1_ASM26694v1_3831,True
GCF_000266945.1_ASM26694v1_3922,True
GCF_000266945.1_ASM26694v1_394,True
GCF_000266945.1_ASM26694v1_3958,True
GCF_000266945.1_ASM26694v1_3982,True
GCF_000266945.1_ASM26694v1_4225,True
GCF_000266945.1_ASM26694v1_4303,True
GCF_000266945.1_ASM26694v1_4310,True
GCF_000266945.1_ASM26694v1_4312,True
